"Fixed categories","Feature"
"Merge pull request #21 from EmmaPesjak/mapping

Docs: Notes on categorizing","Git Operation"
"Feature: Added priority keywords

Added dictionary for priority words in categorization","Feature"
"Fix: Refined categories and added stop words","Feature"
"Refined comments","Structure/Documentation"
"Merge pull request #22 from EmmaPesjak/mapping

Mapping","Git Operation"
"Feature: Added substrings in mapping

Added checks for matching substrings in mapping to categories","Feature"
"Merge pull request #23 from EmmaPesjak/category-fix

Feature: Added substrings in mapping","Git Operation"
"Fix: Issue with commits dates","Bug Fix/Error Handling"
"Merge pull request #24 from EmmaPesjak/category-fix

Fix: Issue with commits dates","Git Operation"
"fixed bug mianloop not on main thread","Bug Fix/Error Handling"
"Merge pull request #25 from EmmaPesjak/diagram_update

fixed bug mianloop not on main thread","Git Operation"
"moved thread management from view to model","Structure/Documentation"
"Merge pull request #26 from EmmaPesjak/view_clean

moved thread management from view to model","Git Operation"
"Added todo comments","Structure/Documentation"
"Feature: Write authors with commits to files","Feature"
"Feature: Write top 5 files","Feature"
"Deleted calc-data","Structure/Documentation"
"Merge pull request #27 from EmmaPesjak/author-fix

Author fix","Git Operation"
"Feature: Monthly commits by contributor added","Feature"
"Merge pull request #28 from EmmaPesjak/author-fix

Feature: Monthly commits by contributor added","Git Operation"
"added comments to the code!","Structure/Documentation"
"fixed hardcoding of total commits","Feature"
"rebased main","Git Operation"
"working on bug","Bug Fix/Error Handling"
"Merge pull request #29 from EmmaPesjak/view_cleaning

View cleaning","Git Operation"
"Write monthly commits to file","Feature"
"Merge pull request #30 from EmmaPesjak/author-fix

Write monthly commits to file","Git Operation"
"Fixed bug were old cashed data were used in the diagrams.","Bug Fix/Error Handling"
"Fixed bug that created errors if any non-latin characters were in user names","Bug Fix/Error Handling"
"fixed diagram overlap","Bug Fix/Error Handling"
"Merge pull request #31 from EmmaPesjak/data_bug

Data bug","Git Operation"
"Fixed to reverse the month list","Feature"
"Fixed gitignore repo_stats","Structure/Documentation"
"Merge pull request #32 from EmmaPesjak/reverse-list

Reverse list","Git Operation"
"Fixed diagram layout","Feature"
"added topics to categories","Feature"
"Merge pull request #33 from EmmaPesjak/diagrams

Diagrams","Git Operation"
"Changed top 5 to top 10","Feature"
"Merge pull request #34 from EmmaPesjak/top-10

Changed top 5 to top 10","Git Operation"
"Feature: Moved topicmodeling to run independently on a script for training","Structure/Documentation"
"Merge pull request #35 from EmmaPesjak/author-commits

Feature: Moved topicmodeling to run independently on a script for tra…","Git Operation"
"removed some hard coded values","Structure/Documentation"
"fixed hard coded over all statistics","Feature"
"fixed hard coded user statistics, added reading from file","Feature"
"changed formatting of monthly_commits_by_contributor","Feature"
"removed hard coded user statistics and updated diagrams!","Feature"
"added colors and fixed deprecation error","Bug Fix/Error Handling"
"added a check that data exists for specific users when creating diagrams","Feature"
"Merge pull request #36 from EmmaPesjak/remove_hard_coding

Remove hard coding","Git Operation"
"analyze work in progress","Feature"
"merged done","Git Operation"
"Merge pull request #37 from EmmaPesjak/used-load-model

Used load model","Git Operation"
"include topic model on gitignore","Git Operation"
"Merge pull request #38 from EmmaPesjak/used-load-model

include topic model on gitignore","Git Operation"
"Feature: Summarizes the categories

Summarizes categories with amount of git commits.","Feature"
"Feature: Write summary to file

Writes summary in categories to file","Feature"
"Merge pull request #39 from EmmaPesjak/used-load-model

Used load model","Git Operation"
"feature: removed the hard coded values of type of commit.","Feature"
"refactored user diagrams so that those with availiable data will be displayed","Structure/Documentation"
"refactored overview diagrams so that those with availiable data will be displayed","Structure/Documentation"
"refactored the info text to handle null values","Structure/Documentation"
"Merge pull request #40 from EmmaPesjak/view_types

View types","Git Operation"
"cleaned some code and added sql query for gettin all authors and their commits","Data Handling"
"feature: added functionality to analyze each contributor's commits","Feature"
"Merge pull request #41 from EmmaPesjak/cleaning

Cleaning","Git Operation"
"Retrained the model, cleaned the database, working on performance","Feature"
"Performance: Improved performance

Preprocess in batches to improve he speed","Feature"
"minor changed in db","Data Handling"
"Improved the lda model by adding keywords in categories","Feature"
"Added a new class for git mining, instead of using database","Data Handling"
"Merge pull request #42 from EmmaPesjak/performance

Performance","Git Operation"
"fixed bug where error message when wrong repo url was entererd, also fixed better handling of the loading indicator and removal of user select.","Bug Fix/Error Handling"
"fixed bug where the app crasched upon closing","Bug Fix/Error Handling"
"changed timeline and commitsByAuthors from database to direct git mining","Data Handling"
"changed users top files and timeline from database to direct git mining","Data Handling"
"remove last database methods and implemented a timer to test if this is faster","Data Handling"
"optimized time between db and git traversal","Data Handling"
"fixed error message","Bug Fix/Error Handling"
"Merge pull request #43 from EmmaPesjak/error_handling

Error handling","Git Operation"
"feature, the model can now be tranied on several repositories","Feature"
"Merge pull request #44 from EmmaPesjak/model_trainer

feature, the model can now be tranied on several repositories","Git Operation"
"feature: added a reset function for the model","Feature"
"bug fixed gitignore","Bug Fix/Error Handling"
"added categories and retrained the model","Feature"
"Merge pull request #45 from EmmaPesjak/reset_model

Reset model","Git Operation"
"Removed filepath from db","Data Handling"
"git traversal instead of db","Data Handling"
"Merge pull request #46 from EmmaPesjak/git-traversal

Git traversal","Git Operation"
"improved and clean topic modelling","Structure/Documentation"
"Merge pull request #47 from EmmaPesjak/topic

improved and clean topic modelling","Git Operation"
"styled the diagrams in the gui","Feature"
"Feature: added help box implementation","Feature"
"Merge pull request #48 from EmmaPesjak/diagram_naming

Diagram naming","Git Operation"
"Feature: added LDA perplexity and coherence","Feature"
"Merge pull request #49 from EmmaPesjak/topic_coherence_perplexity

Feature: added LDA perplexity and coherence","Git Operation"
"removed the identifier in model","Feature"
"Added stop words and refined the params.

Current values; p=-6.678, c=0.568","Feature"
"Improved model; p = -7.09, c = 0.55 on 4 repos","Feature"
"Styling: Added a label for repository on main view","Feature"
"Merge pull request #50 from EmmaPesjak/lda-model

Lda model","Git Operation"
"Refactor: cleaned the code","Structure/Documentation"
"Merge pull request #51 from EmmaPesjak/cleaner

Refactor: cleaned the code","Git Operation"
"Added comment descriptions in the data_visualizer class","Structure/Documentation"
"Added comment descriptions in the main_view class","Structure/Documentation"
"Added comment descriptions in the main_controller class","Structure/Documentation"
"Added comment descriptions in the git_traversal class","Structure/Documentation"
"Merge pull request #52 from EmmaPesjak/comments

Comments","Git Operation"
"Added description to batch-analyzer, db-handler, and modeltrainer.","Structure/Documentation"
"Added description to main model","Structure/Documentation"
"Done with description in main model.","Structure/Documentation"
"Merge pull request #53 from EmmaPesjak/demo

Demo","Git Operation"
"feature addition: added a transformer analyzer","Feature"
"added folders for transformers","Structure/Documentation"
"bugfix, fixed bug where transformers import didn't work","Bug Fix/Error Handling"
"Merge pull request #54 from EmmaPesjak/transformers

feature addition: added a transformer analyzer","Git Operation"
"Test push","Testing"
"Added model files and customized dataset","Feature"
"Fixed error with git operations","Bug Fix/Error Handling"
"Added BERT transformers model","Feature"
"Merge pull request #55 from EmmaPesjak/hejbertmodel

Hejbertmodel","Git Operation"
"Added more messages, improved model prediction","Feature"
"Refactored and deleted unused files.","Structure/Documentation"
"Merge pull request #56 from EmmaPesjak/train-data

Train data","Git Operation"
"Cleaned the transformers code and added a lot of descriptive comments","Structure/Documentation"
"Merge pull request #57 from EmmaPesjak/cleanup_model

Cleaned the transformers code and added a lot of descriptive comments","Git Operation"
"Added functionality to extract javadoc in a repository for modified files","Feature"
"Merge pull request #58 from EmmaPesjak/javadoc

Added functionality to extract javadoc in a repository for modified f…","Git Operation"
"Added readme check","Feature"
"Merge pull request #59 from EmmaPesjak/javadoc

Added readme check","Git Operation"
"Added git commit mining for labeling","Feature"
"Merge pull request #60 from EmmaPesjak/git-mining

Added git commit mining for labeling","Git Operation"
